list,experimental_list,block,item_order,item_id,Condition,block_within_speaker,name,image,guise,topic,sentence,question,Answer,audio,trial_type,audio_question,audio_answer,audio_alt1,audio_alt2,audio_alt3
M1_list1BaseA-a,list1BaseA-a,5,5,ORC-lexicalverb-ps2,ORC-lexicalverb-ps,2,Hayley,w3_face.png,Southern,a lot going on with that field trip,but the visitor the hosts engaged described the route to the attractions.,Was there more than one attraction?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,6,SVA_14_SSP,SVA,2,Hayley,w3_face.png,Southern,about the film fest,he said that the director of the film actually were on the stage.,Was there more than one director on the stage?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,7,GlobalAmb12,GlobalAmb,2,Hayley,w3_face.png,Southern,our neighbors are so loud,and the aunt of the nun who lost herself in thought was disturbed by the noise.,Was the nun lost in thought?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,8,Without_1_N,Without,2,Hayley,w3_face.png,Southern,back to running,it's true that Chris ran the trail without his shirt on the other day.,Was Chris wearing his shirt when he went out running?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,9,Colloq25,Colloq,2,Hayley,w3_face.png,Southern,you see that new show on Netflix?,it's about a girl who has super powers.,Does Hayley like shows about superheroes?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,10,PNC_7_P,PNC,2,Hayley,w3_face.png,Southern,guess what,I saw that a cop prevented a stroller from nearly tipping into the bushes.,Did the stroller tip in to the bushes?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,11,Colloq12,Colloq,2,Hayley,w3_face.png,Southern,im feeling a movie night,you down to watch netflix tn?,Does Hayley use Netflix?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,12,PNC_23_C,PNC,2,Hayley,w3_face.png,Southern,got the local news,she told me that the cashier restrained a pickpocket from actually taking the cash and running away.,Did the pickpocket take the cash and run?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,13,Colloq36,Colloq,2,Hayley,w3_face.png,Southern,good news,omg. the deadline was moved to next week. THANK GOD,Does Hayley seem relieved?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,14,SVA_17_SSS,SVA,2,Hayley,w3_face.png,Southern,about the hermit,haven't you heard that the house on the hill totally was from that movie.,Was there more than one house from that movie?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,15,Colloq4,Colloq,2,Hayley,w3_face.png,Southern,just waiting,i cannot stand this bus. it is never on time and is so crowded omg,Does Hayley dislike taking the bus?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,16,SVA_37_SSP,SVA,2,Hayley,w3_face.png,Southern,love that cooking show,it's true that the knife for the chef probably were in need of sharpening.,Was there more than one knife that needed sharpening?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,17,Colloq43,Colloq,2,Hayley,w3_face.png,Southern,"hey, are you ok?",I heard about the fight you had with Jimmy,Does Hayley seem concerned?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,18,Without_3_Y,Without,2,Hayley,w3_face.png,Southern,bad idea,so actually Isabella went out swimming without her goggles off this afternoon.,Was Isabella wearing her goggles when she went swimming today?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,19,SVA_9_SPP,SVA,2,Hayley,w3_face.png,Southern,"anyways, getting to the cabin",so yeah the road to the mountains literally were all covered with leaves.,Was there more than one road covered with leaves?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,20,PNC_11_C,PNC,2,Hayley,w3_face.png,Southern,about the litter,last night the child prevented the trash from surely falling in the open gutter.,Did the trash fall in the open gutter?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,5,21,Without_14_Y,Without,2,Hayley,w3_face.png,Southern,wow rookie stuff,she saw that Sam worked his shift without his sunglasses off this morning.,Was Sam wearing his sunglasses when he worked his shift?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,0,NA,NA,2,Madison,w2_face.png,NA,NA,NA,NA,NA,Madison_Northern2_NoCollege_EPCAgreement.wav,audio,Where is Madison from?,"Suburbs of Columbus, Ohio",Coast of Maine,Rural part of Nebraska,"Chicago, Illinois"
M1_list1BaseA-a,list1BaseA-a,6,1,Colloq29,Colloq,2,Madison,w2_face.png,Northern,this sucks,this online class is actually so annoying and useless omg,Does Madison have obligations she doesn't like much?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,2,SVA_19_SSP,SVA,2,Madison,w2_face.png,Northern,so the dangerous dog,I heard that the lawsuit against the owner actually were for revenge.,Was there more than one lawsuit used for revenge?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,3,SVA_28_SPP,SVA,2,Madison,w2_face.png,Northern,finally looked at the top shelf,but I saw that the box for the gifts literally were in the closet.,Was there more than one box in the closet?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,4,PNC_20_C,PNC,2,Madison,w2_face.png,Northern,back to the library all-nighter,yesterday I saw that the librarian stopped a book from actually falling off the shelf.,Did the book fall off of the shelf?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,5,Colloq14,Colloq,2,Madison,w2_face.png,Northern,so hard to decide,shoudl we cook or go out?? i kinda wanna do both,Is Madison feeling ambivalent about something?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,6,Colloq19,Colloq,2,Madison,w2_face.png,Northern,only 3 weeks left,i cannot wait until my vacation!,Does Madison plan to go on vacation?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,7,GlobalAmb1,GlobalAmb,2,Madison,w2_face.png,Northern,back to the wedding craziness,wow the mother of the bride who embarrassed herself at the reception was complaining to the priest.,Was the mother embarrassed?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,8,PNC_3_P,PNC,2,Madison,w2_face.png,Northern,seriously,last year my neighbor prevented a lady from almost dying of a bad stroke.,Did the lady die of a bad stroke?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,9,SVA_45_SSP,SVA,2,Madison,w2_face.png,Northern,I'm so nearsighted,I couldn't see but the switch to the light probably were by the door.,Was there more than one switch by the door?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,10,Without_11_Y,Without,2,Madison,w2_face.png,Northern,it's getting warm,I saw Philip rode his bike without his sweatshirt off last Wednesday morning.,Was Phillip wearing his sweatshirt when he rode his bike?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,11,GlobalAmb9,GlobalAmb,2,Madison,w2_face.png,Northern,I can't deal,but the landlord of the businessman who had locked himself in the office received a phone call.,Was it the businessman who was locked up?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,12,Colloq23,Colloq,2,Madison,w2_face.png,Northern,yay,I can't wait until I can see my sister everyday!,Does Madison get along well with her sister?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,13,PNC_9_P,PNC,2,Madison,w2_face.png,Northern,speaking of cats,yesterday I heard that a mailman saved a cat from almost climbing a very tall tree.,Did the cat climb the very tall tree?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,14,SVA_31_SPS,SVA,2,Madison,w2_face.png,Northern,not sure if it matters,I noticed that the computer for the projects actually was in the lab.,Was there more than one computer in the lab?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,15,Colloq8,Colloq,2,Madison,w2_face.png,Northern,back to the game,when and where for the tailgate??,Is Madison going to tailgate for the game?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,16,ORC-copula-pp2,ORC-copula-pp,2,Madison,w2_face.png,Northern,just did lift day,so the personal trainers the athletes exercised with were extremely expensive but worth the money.,Did someone charge less than he should have?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,17,Without_16_N,Without,2,Madison,w2_face.png,Northern,he's a monkey,I heard Felix climbed up the tree without his shoes on late yesterday afternoon.,Was Felix wearing his shoes when he climbed the tree?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,18,Colloq39,Colloq,2,Madison,w2_face.png,Northern,omg,panda express is free today! LETS GOOOOOO!,Was something given away for free?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,19,SVA_30_SSS,SVA,2,Madison,w2_face.png,Northern,ooo,I mean the cake for the wedding totally was made of chocolate.,Was there more than one cake made of chocolate?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,20,Without_9_Y,Without,2,Madison,w2_face.png,Northern,"so, vacation",it's nice that Amelia walked on the beach without her sandals off all day yesterday.,Was Amelia wearing her sandals when she visited the beach?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,6,21,SVA_27_SPS,SVA,2,Madison,w2_face.png,Northern,true!,did you notice that the plate with the cookies finally was put on the counter.,Was there more than one plate on the counter?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,0,NA,NA,2,Ashley,w1_face.png,NA,NA,NA,NA,NA,Ashley_Northern1_NoCollege_EPCAgreement.wav,audio,Where is Ashley from?,Outside of D.C.,Desert town in western Nevada,Near San Francisco,Small town in eastern Pennsylvania
M1_list1BaseA-a,list1BaseA-a,7,1,PNC_1_C,PNC,2,Ashley,w1_face.png,Northern,oh wow,last week a lifeguard saved a child from surely drowning at the local pool.,Did the child drown at the local pool?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,2,SC-DObias-pp2,SC-DObias-pp,2,Ashley,w1_face.png,Northern,back to the gallery interview,"it's too bad, the art critics wrote the interviews had been a complete disaster.",Did more than one interview go poorly?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,3,ORC-lexicalverb-pp2,ORC-lexicalverb-pp,2,Ashley,w1_face.png,Northern,anyways,so the students the representatives addressed wore jeans to the reception.,Did the dress code seem formal?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,4,SVA_8_SPS,SVA,2,Ashley,w1_face.png,Northern,"so, pest control",I found out that the trap for the rats really was in the basement.,Was there more than one trap in the basement?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,5,Without_17_Y,Without,2,Ashley,w1_face.png,Northern,so the lake,I know that Daniel walked along the lake without his sneakers off very recently.,Was Daniel wearing his sneakers when he visited the lake?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,6,Colloq7,Colloq,2,Ashley,w1_face.png,Northern,alright,but we should def go to the pickup bball game since it starts at 4!!,Does Ashley want to play basketball tonight?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,7,Without_22_N,Without,2,Ashley,w1_face.png,Northern,oh ben,did you see that Ben went to work without his belt on early yesterday morning.,Was Ben wearing his belt when he went to work?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,8,SVA_25_SSP,SVA,2,Ashley,w1_face.png,Northern,so yeah at the zoo,I saw that the banana for the monkey finally were in the dish.,Was there more than one banana in the dish?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,9,SVA_6_SSS,SVA,2,Ashley,w1_face.png,Northern,so the missing paperwork,last I heard the memo from the accountant probably was sent on Thursday.,Was there more than one memo sent on Thursday?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,10,Colloq11,Colloq,2,Ashley,w1_face.png,Northern,thinking about plans,what does friday look liek for you?,Does Ashley have Friday night free?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,11,Colloq34,Colloq,2,Ashley,w1_face.png,Northern,oops,i may or may not have slept through my alarm this morning,Was Ashley asleep too late this morning?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,12,PNC_12_C,PNC,2,Ashley,w1_face.png,Northern,speaking of starbucks,I laughed when the professor prevented the coffee from actually spilling on the new table.,Did the coffee spill on the new table?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,13,Colloq28,Colloq,2,Ashley,w1_face.png,Northern,so busy now,oh how i miss the days of reading for fun,Does Ashley miss reading novels?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,14,Colloq20,Colloq,2,Ashley,w1_face.png,Northern,oops,lowkey i really have to call my mom back so she doesn't think i'm actually dead,Does Ashley sometimes forget to return phone calls?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,15,SVA_18_SSS,SVA,2,Ashley,w1_face.png,Northern,fun fact of the day,did you know that the inventor of the motorcycle actually was in the news today.,Was there more than one inventor in the news?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,16,SVA_1_SPP,SVA,2,Ashley,w1_face.png,Northern,about the old vase,looks like the vase for the flowers probably were long forgotten in the basement.,Was there more than one vase in the basement?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,17,Colloq46,Colloq,2,Ashley,w1_face.png,Northern,I feel so much better,my roommate is the literal best for bringing my sweatshirt to me.,Is Ashley's roommate considerate?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,18,SVA_11_SPP,SVA,2,Ashley,w1_face.png,Northern,back to the neon,he noticed the sign on the taxis actually were lit up brightly.,Was there more than one sign lit up brightly?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,19,GlobalAmb10,GlobalAmb,2,Ashley,w1_face.png,Northern,she's gotta get a hobby,did you hear the daughter of the saleswoman who talked to herself all the time walked in to the room.,Was it the saleswoman who talked to herself?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,20,Without_13_N,Without,2,Ashley,w1_face.png,Northern,back to going out,I think Jenny entered the bar without her rings on early last night.,Was Jenny wearing her rings when she entered the bar?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,7,21,PNC_8_P,PNC,2,Ashley,w1_face.png,Northern,oh man,it's crazy that a firefighter kept a bomb from almost exploding in the building's basement.,Did the bomb explode in the building's basement?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,8,0,NA,NA,2,Shelby,w4_face.png,NA,NA,NA,NA,NA,Shelby_Southern2_NoCollege_EPCAgreement.wav,audio,Where is Shelby from?,Rural part of eastern Tennessee,Small town on the Florida panhandle,Central Indiana,"Suburb of Boston, Massachusetts"
M1_list1BaseA-a,list1BaseA-a,8,1,Without_7_N,Without,2,Shelby,w4_face.png,Southern,anyways bedtime,his girlfriend remembered that Jim went to bed without his socks on last night.,Was Jim wearing his socks when he went to bed?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,8,2,SVA_15_SSS,SVA,2,Shelby,w4_face.png,Southern,about the baby shower,she said the present for the baby probably was in the closet.,Was there more than one present in the closet?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,8,3,Colloq21,Colloq,2,Shelby,w4_face.png,Southern,ughhh,idk why my mom is calling me so much. i'm fine!!,Did Shelby receive many calls from her mother?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,8,4,SVA_33_SPP,SVA,2,Shelby,w4_face.png,Southern,not just stamps,he noticed that the envelope for the letters finally were in the drawer.,Was there more than one envelope in the drawer?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,8,5,SVA_44_SPS,SVA,2,Shelby,w4_face.png,Southern,"anyways, gardenening",of course the pot for the plants probably was on the porch.,Was there more than one pot on the porch?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,8,6,Colloq31,Colloq,2,Shelby,w4_face.png,Southern,so mad,I gotta work late tonight.,Is Shelby working late tonight?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,8,7,SVA_2_SSP,SVA,2,Shelby,w4_face.png,Southern,beach detour again,ugh so the highway to the island really were still under repair.,Was there more than one highway still under repair?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list1BaseA-a,list1BaseA-a,8,8,SVA_29_SPS,SVA,2,Shelby,w4_face.png,Southern,this a safety problem?,so it seems like the bridge over the rivers literally was left swinging wildly.,Was there more than one bridge left swinging wildly?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
